代號,年份,季,最高價,最低價,成交量(股),交易額(萬),開盤價,收盤價,漲跌幅(%)
3059,2010,2,58.3,39.8,226081128,104996,56.0,41.8,-0.25223613595706623
3059,2010,3,52.3,41.5,179151284,85932,41.6,46.4,0.1100478468899522
3059,2010,4,47.9,41.0,106982542,59579,46.6,44.25,-0.04633620689655169
3059,2011,1,45.6,38.55,49929871,30705,44.6,40.3,-0.08926553672316391
3059,2011,2,41.9,35.95,57398673,31909,40.2,41.65,0.03349875930521096
3059,2011,3,44.8,28.3,109028644,54781,41.9,30.85,-0.2593037214885954
3059,2011,4,31.65,23.05,47590236,28773,30.05,24.1,-0.21880064829821716
3059,2012,1,29.7,22.9,149690528,65663,24.0,27.2,0.12863070539419078
3059,2012,2,27.5,18.75,69368938,34662,27.1,19.0,-0.3014705882352941
3059,2012,3,20.4,15.5,156692401,59803,19.2,17.45,-0.08157894736842108
3059,2012,4,17.7,13.6,90978638,33123,17.55,17.05,-0.022922636103151782
3059,2013,1,18.6,16.25,97286480,32241,17.15,17.9,0.04985337243401747
3059,2013,2,21.05,16.6,105684553,39279,17.9,17.55,-0.019553072625698206
3059,2013,3,23.8,15.75,176868515,63332,17.55,22.75,0.2962962962962962
3059,2013,4,23.65,16.85,205149313,77163,23.0,20.95,-0.07912087912087916
3059,2014,1,34.5,21.0,486512266,186285,21.0,34.1,0.6276849642004775
3059,2014,2,35.45,26.75,387794496,159080,34.5,27.85,-0.18328445747800587
3059,2014,3,28.45,22.1,199049603,86013,28.0,25.75,-0.07540394973070022
3059,2014,4,40.9,23.4,337112135,148921,26.25,36.0,0.39805825242718446
3059,2015,1,40.6,34.7,169557356,81094,35.9,36.55,0.0152777777777777
3059,2015,2,38.5,26.65,113129974,62803,36.3,28.2,-0.22845417236662102
3059,2015,3,29.65,17.75,96468128,49085,28.35,29.25,0.037234042553191515
3059,2015,4,32.2,25.45,184550950,93215,29.0,26.8,-0.08376068376068374
3059,2016,1,31.1,21.85,160765268,79222,26.6,27.65,0.03171641791044768
3059,2016,2,27.8,19.05,92921381,47645,27.7,21.5,-0.22242314647377934
3059,2016,3,24.45,20.95,124505026,56453,21.65,23.2,0.07906976744186044
3059,2016,4,24.1,20.1,125303767,55457,23.3,22.15,-0.04525862068965521
3059,2017,1,27.3,22.1,282967645,118894,22.15,24.2,0.09255079006772013
3059,2017,2,27.65,22.8,259572476,105303,24.4,25.0,0.03305785123966945
3059,2017,3,37.9,24.2,829647875,358033,25.1,28.2,0.12799999999999997
3059,2017,4,34.75,25.6,582433447,249019,28.45,31.5,0.11702127659574471
3059,2018,1,36.5,25.95,401959457,181137,31.9,28.75,-0.0873015873015873
3059,2018,2,44.9,28.0,765209741,347084,28.9,40.2,0.3982608695652175
3059,2018,3,41.0,26.25,468842669,237598,40.25,27.25,-0.3221393034825871
3059,2018,4,28.75,18.9,405943483,182541,27.4,24.7,-0.09357798165137618
3059,2019,1,29.65,23.25,210988921,105861,25.0,27.75,0.12348178137651825
3059,2019,2,30.2,23.0,123053344,63332,28.05,26.05,-0.06126126126126123
3059,2019,3,26.7,22.3,76781578,40892,26.5,24.6,-0.05566218809980803
3059,2019,4,24.95,22.55,44828498,23997,24.6,24.1,-0.02032520325203252
3059,2020,1,24.35,14.7,53211739,27239,24.25,17.15,-0.2883817427385893
3059,2020,2,27.2,17.2,124803200,60069,17.2,25.0,0.457725947521866
3059,2020,3,29.65,24.55,147291409,68471,25.15,25.35,0.014000000000000058
3059,2020,4,37.0,25.1,297873907,141696,25.35,33.8,0.33333333333333315
3059,2021,1,40.6,31.0,761040964,359910,34.0,39.2,0.15976331360946763
3059,2021,2,48.55,34.6,451663813,224666,39.2,37.05,-0.05484693877551035
3060,2009,4,51.0,33.95,221031281,75656,34.5,45.55,
3060,2010,1,60.0,40.5,221129714,75075,45.1,57.8,0.2689352360043908
3060,2010,2,60.5,43.55,205944652,78149,59.0,48.0,-0.16955017301038058
3060,2010,3,60.0,47.0,239777009,89920,48.1,56.2,0.1708333333333334
3060,2010,4,98.5,50.4,341681660,138854,56.7,95.6,0.7010676156583628
3060,2011,1,96.2,75.0,237322994,124604,95.6,84.9,-0.11192468619246851
3060,2011,2,88.0,67.1,143366541,71097,83.9,72.8,-0.1425206124852769
3060,2011,3,80.8,54.3,197164726,90826,73.6,66.1,-0.09203296703296708
3060,2011,4,69.9,42.2,135359793,67623,65.0,54.2,-0.1800302571860816
3060,2012,1,75.1,52.1,97109853,49180,54.0,71.9,0.32656826568265684
3060,2012,2,75.1,62.8,98231541,49766,72.0,73.0,0.01529902642559102
3060,2012,3,92.5,66.0,165959205,92504,73.5,90.9,0.24520547945205487
3060,2012,4,91.4,77.0,186458409,108100,91.4,88.5,-0.026402640264026462
3060,2013,1,94.9,79.9,125106199,68229,89.0,82.5,-0.06779661016949153
3060,2013,2,88.2,77.2,87923362,51127,82.5,83.1,0.007272727272727204
3060,2013,3,148.0,79.1,261906090,143675,83.3,117.5,0.41395908543922993
3060,2013,4,178.0,115.0,177482475,113384,115.0,169.0,0.43829787234042555
3060,2014,1,186.0,163.0,110182021,73651,172.0,183.0,0.08284023668639054
3060,2014,2,213.0,153.0,58441330,33313,184.5,170.0,-0.07103825136612021
3060,2014,3,192.0,143.0,120176723,81441,171.0,163.5,-0.03823529411764706
3060,2014,4,173.5,116.5,179125156,112219,164.0,164.5,0.0061162079510703364
3060,2015,1,165.5,117.5,110793115,60363,164.0,117.5,-0.2857142857142857
3060,2015,2,134.5,82.2,159527133,91647,114.0,90.5,-0.2297872340425532
3060,2015,3,92.5,42.0,206416552,124277,90.6,54.7,-0.3955801104972375
3060,2015,4,69.6,52.0,140204395,88948,55.8,57.0,0.042047531992687334
3060,2016,1,60.6,46.8,110072916,68928,56.8,53.9,-0.054385964912280725
3060,2016,2,55.2,40.2,69277154,44428,53.7,43.1,-0.2003710575139146
3060,2016,3,44.35,37.7,58417840,34973,43.15,39.25,-0.08932714617169377
3060,2016,4,41.25,28.55,93959456,53879,39.5,30.1,-0.23312101910828023
3060,2017,1,38.4,30.3,117051948,64142,30.3,34.1,0.13289036544850497
3060,2017,2,34.4,29.0,60991835,34066,34.0,33.45,-0.01906158357771257
3060,2017,3,35.9,25.7,88875262,50278,34.0,27.45,-0.17937219730941714
3060,2017,4,34.1,26.25,29805497,19449,27.55,26.9,-0.020036429872495473
3060,2018,1,28.2,21.05,20904124,15704,26.9,22.95,-0.14684014869888473
3060,2018,2,24.6,20.4,23376735,14453,23.05,21.1,-0.08061002178649228
3060,2018,3,21.3,16.3,20263310,11721,21.2,16.6,-0.21327014218009477
3060,2018,4,19.5,14.0,22464340,12971,16.65,14.6,-0.12048192771084347
3060,2019,1,18.45,14.35,37796856,20748,14.7,16.25,0.11301369863013701
3060,2019,2,17.4,13.2,15335485,9302,16.35,13.7,-0.15692307692307697
3060,2019,3,16.25,13.55,42867364,18729,13.85,14.0,0.021897810218978155
3060,2019,4,14.3,12.3,21439297,11614,14.05,13.5,-0.03571428571428571
3060,2020,1,17.15,9.9,119412365,55294,13.5,10.55,-0.21851851851851847
3060,2020,2,14.5,10.25,111591323,44258,10.5,13.75,0.3033175355450236
3060,2020,3,16.45,12.95,93679436,36121,13.8,13.6,-0.010909090909090934
3060,2020,4,17.9,13.4,107203589,41401,13.6,16.75,0.23161764705882357
3060,2021,1,17.15,13.5,91848780,38135,16.85,16.55,-0.011940298507462643
3060,2021,2,37.35,16.2,174896678,75921,16.65,29.0,0.7522658610271903
3062,2009,4,52.0,41.0,490992513,218490,45.2,49.7,
3062,2010,1,51.8,40.0,186684933,89963,49.8,44.1,-0.11267605633802819
3062,2010,2,46.4,31.15,137465157,69091,44.1,33.95,-0.23015873015873012
3062,2010,3,44.8,33.5,196093906,88510,33.8,43.95,0.2945508100147275
3062,2010,4,44.5,37.5,258356619,123580,44.0,41.15,-0.06370875995449383
3062,2011,1,41.85,26.5,112204104,57642,41.5,28.5,-0.307411907654921
3062,2011,2,37.25,28.0,173054701,83158,28.5,33.55,0.17719298245614026
3062,2011,3,36.3,27.95,167293712,82469,34.2,30.5,-0.09090909090909083
3062,2011,4,35.7,24.0,168088375,81253,30.25,26.5,-0.13114754098360656
3062,2012,1,33.45,25.7,157507016,73545,26.5,29.4,0.10943396226415089
3062,2012,2,29.65,21.4,58981041,30974,29.4,22.95,-0.2193877551020408
3062,2012,3,26.2,19.55,91934313,42291,23.1,23.65,0.030501089324618706
3062,2012,4,26.5,19.6,140101589,66709,23.65,24.95,0.054968287526427094
3062,2013,1,26.4,24.1,111169860,51423,25.1,24.9,-0.0020040080160320926
3062,2013,2,25.95,21.0,120253673,50302,24.9,24.8,-0.004016064257028027
3062,2013,3,37.85,24.3,528760013,222993,24.95,34.35,0.3850806451612903
3062,2013,4,35.5,29.2,206498363,99261,34.5,33.05,-0.03784570596797683
3062,2014,1,36.3,30.5,220795432,94005,33.1,32.3,-0.022692889561270805
3062,2014,2,33.6,29.0,111647895,55092,32.4,31.2,-0.0340557275541795
3062,2014,3,32.4,25.8,61228080,31392,31.55,26.55,-0.1490384615384615
3062,2014,4,28.0,20.85,65503669,35167,26.5,26.2,-0.013182674199623405
3062,2015,1,26.65,22.9,32314242,18396,26.3,23.5,-0.1030534351145038
3062,2015,2,25.6,19.35,67479099,35052,23.2,21.8,-0.07234042553191486
3062,2015,3,22.1,12.3,65344213,31200,21.8,14.85,-0.3188073394495413
3062,2015,4,18.15,14.75,72280003,33983,15.0,16.2,0.09090909090909088
3062,2016,1,22.4,15.5,234246416,103070,16.2,19.8,0.22222222222222232
3062,2016,2,20.05,15.55,63371357,32130,19.7,18.75,-0.053030303030303066
3062,2016,3,22.1,18.55,153227253,69549,18.9,20.35,0.08533333333333341
3062,2016,4,20.5,16.7,65630052,33319,20.2,19.3,-0.05159705159705163
3062,2017,1,22.25,18.85,107904209,49459,19.35,20.6,0.0673575129533679
3062,2017,2,21.5,18.85,86158830,38874,20.6,20.1,-0.024271844660194174
3062,2017,3,20.95,17.8,79109830,34343,20.25,18.6,-0.07462686567164178
3062,2017,4,19.7,17.0,44830520,21401,18.6,18.15,-0.024193548387096926
3062,2018,1,21.4,17.1,125313461,53764,18.2,18.7,0.030303030303030346
3062,2018,2,20.05,17.15,88322005,37801,18.7,18.05,-0.03475935828876998
3062,2018,3,18.5,14.8,33207345,16695,18.15,15.35,-0.14958448753462608
3062,2018,4,17.45,11.7,89257949,40044,15.35,15.4,0.0032573289902280596
3062,2019,1,17.1,14.35,65929952,31334,15.45,16.45,0.06818181818181811
3062,2019,2,18.55,13.95,105725778,47128,16.6,15.0,-0.08814589665653491
3062,2019,3,19.95,14.15,206756844,76280,15.25,18.3,0.22000000000000006
3062,2019,4,19.95,17.05,226890609,96303,18.75,18.3,0.0
3062,2020,1,18.75,10.2,87030062,39730,18.45,11.85,-0.3524590163934427
3062,2020,2,16.3,11.8,117834397,49408,12.0,16.3,0.37552742616033763
3062,2020,3,17.9,13.6,146403957,57702,17.9,14.15,-0.13190184049079756
3062,2020,4,19.35,13.9,250480753,90100,14.15,18.1,0.27915194346289757
3062,2021,1,23.2,17.25,553458033,217864,18.3,20.2,0.11602209944751368
3062,2021,2,22.95,17.15,141748559,59390,20.35,18.15,-0.10148514851485152
3090,2009,4,40.6,29.8,84304853,38302,31.3,37.45,
3090,2010,1,40.7,30.1,71391458,35145,38.0,39.55,0.056074766355140034
3090,2010,2,44.3,37.0,50742769,23539,39.6,39.45,-0.002528445006320969
3090,2010,3,42.7,30.5,27841586,14755,39.45,32.25,-0.18250950570342211
3090,2010,4,33.4,30.0,12223625,7587,32.25,31.5,-0.023255813953488372
3090,2011,1,35.6,28.5,36057044,18312,31.5,33.45,0.061904761904762
3090,2011,2,38.1,33.45,34040949,17275,33.45,36.6,0.0941704035874439
3090,2011,3,37.15,23.05,25872103,13392,36.9,24.7,-0.32513661202185795
3090,2011,4,26.9,23.3,9042080,5670,24.5,26.1,0.05668016194331993
3090,2012,1,31.0,25.1,16790213,9651,26.0,29.95,0.14750957854406122
3090,2012,2,29.95,26.3,7058694,4829,29.95,27.65,-0.07679465776293826
3090,2012,3,28.25,22.3,7689852,5009,27.65,23.05,-0.16636528028933084
3090,2012,4,23.2,18.95,5224169,3656,23.05,20.35,-0.11713665943600864
3090,2013,1,23.3,20.15,14445754,8315,20.5,22.8,0.12039312039312035
3090,2013,2,27.5,22.3,18287399,9761,22.8,24.8,0.08771929824561403
3090,2013,3,28.25,23.5,24112736,12422,24.8,25.15,0.014112903225806364
3090,2013,4,27.35,24.5,28878739,14872,25.15,26.9,0.06958250497017893
3090,2014,1,32.35,26.95,51466584,25183,27.1,31.35,0.1654275092936804
3090,2014,2,33.8,28.2,35413857,19168,31.55,32.1,0.023923444976076555
3090,2014,3,32.95,26.0,26131885,14020,32.05,26.55,-0.17289719626168226
3090,2014,4,27.0,22.0,28509090,11235,26.55,25.5,-0.03954802259887008
3090,2015,1,29.0,24.6,14878596,9289,25.65,28.8,0.1294117647058824
3090,2015,2,29.35,25.9,11693636,7241,28.75,26.0,-0.09722222222222224
3090,2015,3,26.25,17.35,7353651,4909,26.0,20.5,-0.21153846153846154
3090,2015,4,24.95,20.5,7649371,5617,20.6,22.25,0.08536585365853659
3090,2016,1,26.0,21.4,6711146,4852,22.5,25.0,0.12359550561797752
3090,2016,2,25.15,22.5,6599251,3577,25.0,24.2,-0.03200000000000003
3090,2016,3,24.65,22.25,13931970,5775,24.3,23.9,-0.012396694214876063
3090,2016,4,25.4,23.0,9597395,5394,24.1,24.4,0.020920502092050212
3090,2017,1,27.45,24.1,15122152,8751,24.5,26.8,0.09836065573770501
3090,2017,2,31.4,25.9,32501913,18449,27.0,30.55,0.13992537313432835
3090,2017,3,30.7,26.5,31784211,16808,30.55,27.65,-0.09492635024549925
3090,2017,4,36.5,27.65,87899273,49419,27.75,35.5,0.2839059674502713
3090,2018,1,54.5,35.5,364598024,195615,36.2,52.4,0.476056338028169
3090,2018,2,105.0,52.4,950710251,594133,52.7,91.8,0.7519083969465649
3090,2018,3,104.0,59.6,522650060,345802,92.9,60.5,-0.340958605664488
3090,2018,4,62.4,45.25,324623400,213751,61.0,52.9,-0.12561983471074384
3090,2019,1,59.3,49.4,122420052,81446,53.3,58.6,0.10775047258979212
3090,2019,2,61.5,50.3,88087364,59677,58.8,57.4,-0.02047781569965875
3090,2019,3,60.3,42.8,109819810,73185,58.0,49.1,-0.14459930313588845
3090,2019,4,54.3,47.75,116708468,78547,49.5,53.1,0.0814663951120163
3090,2020,1,56.3,32.85,164468438,107711,53.5,41.8,-0.21280602636534848
3090,2020,2,55.2,41.6,124694920,84062,41.8,53.7,0.28468899521531116
3090,2020,3,55.3,42.55,59007960,37720,53.7,43.7,-0.186219739292365
3090,2020,4,52.4,43.6,87170580,58686,43.7,50.2,0.14874141876430205
3090,2021,1,56.9,46.3,112997031,73505,50.5,52.9,0.053784860557768835
3090,2021,2,63.1,51.5,82728060,53935,53.4,55.5,0.04914933837429114
3094,2009,4,52.1,39.0,165299735,78417,45.1,49.7,
3094,2010,1,50.3,35.7,111883425,56590,49.4,47.4,-0.046277665995975936
3094,2010,2,50.5,39.1,78783545,41814,47.6,44.2,-0.06751054852320666
3094,2010,3,51.4,42.35,141784949,73316,44.8,48.25,0.09162895927601802
3094,2010,4,49.45,41.4,45855228,28469,48.5,42.1,-0.12746113989637303
3094,2011,1,42.6,29.05,30590122,18132,42.3,30.3,-0.28028503562945367
3094,2011,2,36.4,23.45,48752126,28457,31.15,23.85,-0.21287128712871284
3094,2011,3,25.45,16.3,68390225,33156,24.1,21.3,-0.10691823899371071
3094,2011,4,23.8,16.3,51785930,25339,20.6,18.25,-0.14319248826291084
3094,2012,1,24.9,17.45,52486746,24386,18.25,20.4,0.11780821917808211
3094,2012,2,20.4,16.4,12287105,6885,20.4,17.3,-0.1519607843137254
3094,2012,3,19.7,14.9,19137828,9679,17.5,17.9,0.03468208092485537
3094,2012,4,18.2,14.45,13173247,7151,17.9,16.9,-0.0558659217877095
3094,2013,1,23.1,16.8,73310879,35199,17.2,19.45,0.1508875739644971
3094,2013,2,20.85,17.4,51720807,24613,19.65,18.55,-0.04627249357326471
3094,2013,3,20.15,17.05,49931118,21458,18.55,18.35,-0.01078167115902961
3094,2013,4,22.7,17.85,71366324,31264,18.3,21.25,0.1580381471389645
3094,2014,1,30.4,20.9,157022853,65480,21.4,30.4,0.4305882352941176
3094,2014,2,49.0,30.7,357601126,185627,31.3,41.8,0.37499999999999994
3094,2014,3,45.8,34.45,148831681,88820,42.2,35.8,-0.14354066985645933
3094,2014,4,37.5,26.8,85935965,53000,35.55,36.3,0.013966480446927375
3094,2015,1,39.5,32.25,55431943,34409,36.3,32.4,-0.1074380165289256
3094,2015,2,34.7,21.4,51490874,31324,32.3,27.55,-0.1496913580246913
3094,2015,3,27.4,15.7,33563390,19552,26.9,20.3,-0.2631578947368421
3094,2015,4,32.2,20.35,95185977,50401,20.6,27.1,0.3349753694581281
3094,2016,1,28.0,21.0,32090938,19947,27.1,25.65,-0.053505535055350655
3094,2016,2,25.95,19.95,14938938,9142,25.75,22.45,-0.12475633528265105
3094,2016,3,26.85,21.0,33100736,18226,21.5,22.9,0.020044543429844068
3094,2016,4,23.1,19.55,12365673,7096,22.9,21.15,-0.07641921397379914
3094,2017,1,24.2,21.0,16860961,10126,21.45,22.45,0.061465721040189165
3094,2017,2,28.65,21.5,76073172,36955,22.45,23.2,0.0334075723830735
3094,2017,3,24.9,21.1,46116135,23892,23.2,22.7,-0.021551724137931036
3094,2017,4,28.45,22.3,101932840,51447,22.6,25.95,0.14317180616740088
3094,2018,1,28.0,21.8,39853256,23012,26.05,22.75,-0.12331406551059727
3094,2018,2,25.9,22.0,38680984,18143,23.2,23.45,0.03076923076923074
3094,2018,3,24.05,18.85,13652596,7588,23.6,19.65,-0.16204690831556506
3094,2018,4,19.9,14.75,17369454,9066,19.45,18.4,-0.06361323155216285
3094,2019,1,21.0,17.6,17976138,10652,18.5,19.35,0.051630434782608856
3094,2019,2,20.25,16.9,8321612,5038,19.3,18.1,-0.06459948320413436
3094,2019,3,18.35,16.5,10301230,4619,18.25,17.15,-0.05248618784530402
3094,2019,4,19.8,16.35,18326406,9599,17.3,18.65,0.08746355685131196
3094,2020,1,21.0,14.2,42385367,23265,18.65,15.35,-0.17694369973190344
3094,2020,2,22.75,15.3,34794021,18257,15.35,21.35,0.3908794788273617
3094,2020,3,25.4,18.35,45001610,22708,21.25,19.3,-0.09601873536299768
3094,2020,4,26.2,19.25,91824601,43958,19.25,23.05,0.19430051813471502
3094,2021,1,44.9,22.0,378532084,189572,23.05,41.5,0.8004338394793926
3094,2021,2,45.65,33.0,111579499,63843,42.55,34.3,-0.17349397590361454
3130,2009,4,92.8,72.9,8307471,4722,73.0,88.0,
3130,2010,1,146.5,82.4,4697071,3394,88.8,134.0,0.5227272727272727
3130,2010,2,135.0,96.0,4040151,3456,135.0,107.0,-0.20149253731343283
3130,2010,3,135.5,105.5,2742722,2275,107.0,124.5,0.16355140186915887
3130,2010,4,132.5,116.0,2928375,1724,123.0,116.0,-0.06827309236947791
3130,2011,1,122.0,98.6,938772,802,116.0,100.0,-0.13793103448275862
3130,2011,2,111.5,100.5,1297592,1221,101.0,106.0,0.06
3130,2011,3,107.5,0.0,874758,716,106.0,0.0,-1.0
3130,2011,4,95.5,0.0,654153,636,80.2,84.4,
3130,2012,1,91.3,81.2,2243970,1909,84.2,87.0,0.0308056872037914
3130,2012,2,87.0,0.0,1765520,1163,86.1,74.5,-0.14367816091954022
3130,2012,3,76.5,66.2,2102944,1405,74.5,69.9,-0.061744966442952944
3130,2012,4,79.5,0.0,2002829,1024,69.5,79.5,0.13733905579399133
3130,2013,1,81.9,0.0,779567,536,79.5,80.5,0.012578616352201259
3130,2013,2,85.0,0.0,507934,441,80.5,80.2,-0.0037267080745341263
3130,2013,3,104.5,0.0,1200551,1004,82.0,100.0,0.2468827930174563
3130,2013,4,109.5,95.0,1281109,969,100.0,107.0,0.07
3130,2014,1,123.5,106.5,1762543,1404,107.0,113.0,0.056074766355140186
3130,2014,2,119.0,0.0,945856,722,114.5,114.0,0.008849557522123894
3130,2014,3,139.0,108.5,1953681,1536,113.5,125.0,0.09649122807017543
3130,2014,4,186.5,117.0,7571357,6074,126.0,167.5,0.34
3130,2015,1,194.5,147.0,6779009,5792,166.5,171.0,0.020895522388059702
3130,2015,2,174.5,138.5,2940496,2846,170.0,146.0,-0.14619883040935672
3130,2015,3,164.5,0.0,2169981,1947,148.5,144.0,-0.0136986301369863
3130,2015,4,155.0,137.0,1163387,982,144.0,139.5,-0.03125
3130,2016,1,142.0,0.0,625190,526,138.0,140.5,0.007168458781362007
3130,2016,2,150.0,0.0,669418,615,139.5,139.0,-0.010676156583629894
3130,2016,3,158.0,134.0,2392950,1816,139.0,138.5,-0.0035971223021582736
3130,2016,4,141.5,0.0,706230,718,139.0,140.0,0.010830324909747292
3130,2017,1,152.5,0.0,1438853,960,140.0,150.0,0.07142857142857142
3130,2017,2,171.5,0.0,2090123,1699,150.0,163.0,0.08666666666666667
3130,2017,3,166.0,0.0,1750472,1676,162.0,0.0,-1.0
3130,2017,4,163.0,151.0,611674,765,154.0,163.0,
3130,2018,1,180.5,0.0,632335,817,163.0,0.0,-1.0
3130,2018,2,185.0,0.0,622599,465,177.5,175.5,
3130,2018,3,176.0,0.0,325549,461,0.0,167.5,-0.045584045584045586
3130,2018,4,168.5,0.0,555957,494,0.0,152.0,-0.09253731343283582
3130,2019,1,173.5,0.0,466667,546,152.0,169.0,0.1118421052631579
3130,2019,2,173.0,0.0,339000,453,169.0,170.0,0.005917159763313609
3130,2019,3,173.5,0.0,344163,468,170.0,166.0,-0.023529411764705882
3130,2019,4,171.0,0.0,1945733,459,166.0,160.5,-0.03313253012048193
3130,2020,1,161.0,0.0,1358902,1797,161.0,137.5,-0.14330218068535824
3130,2020,2,167.0,0.0,690798,825,139.5,163.0,0.18545454545454546
3130,2020,3,168.0,0.0,922517,1131,163.0,145.0,-0.11042944785276074
3130,2020,4,158.5,0.0,316317,850,145.0,158.5,0.09310344827586207
3130,2021,1,168.5,0.0,726217,858,158.5,0.0,-1.0
3130,2021,2,169.0,0.0,199877,824,162.0,166.0,
3138,2020,4,157.0,80.5,26777566,21370,81.0,157.0,-0.05421686746987952
3138,2021,1,518.0,165.0,54849635,88272,172.0,429.0,1.732484076433121
3138,2021,2,435.0,179.0,31025514,52552,427.0,190.0,-0.5571095571095571
3149,2011,2,84.8,83.2,869640,606,84.1,84.0,-0.5578947368421052
3149,2011,4,65.6,50.5,76321411,44593,60.0,63.5,-0.24404761904761904
3149,2012,1,108.5,61.4,283853369,181224,63.1,104.0,0.6377952755905512
3149,2012,2,106.0,77.6,189615988,123789,100.5,88.1,-0.15288461538461545
3149,2012,3,95.0,77.2,226753629,131975,88.5,90.7,0.029511918274687955
3149,2012,4,93.2,68.0,309091712,179921,91.5,75.9,-0.16317530319735388
3149,2013,1,76.7,65.0,149864062,95464,76.6,70.2,-0.07509881422924905
3149,2013,2,71.7,50.0,167861079,100495,70.5,53.6,-0.23646723646723647
3149,2013,3,64.0,50.5,171829413,85347,53.0,59.1,0.10261194029850745
3149,2013,4,59.6,28.5,236972286,119884,59.0,37.55,-0.36463620981387485
3149,2014,1,42.8,36.65,178484577,92936,37.55,38.85,0.03462050599201077
3149,2014,2,44.55,33.3,127684331,66710,39.2,34.6,-0.1093951093951094
3149,2014,3,38.2,28.1,105435848,51414,34.65,29.4,-0.15028901734104053
3149,2014,4,30.45,21.8,87243006,41808,29.0,29.3,-0.0034013605442176145
3149,2015,1,31.4,26.45,90845491,44400,29.3,28.05,-0.04266211604095563
3149,2015,2,30.8,15.9,79114801,42628,28.05,16.7,-0.40463458110516937
3149,2015,3,17.6,8.62,87963324,35846,16.9,12.7,-0.23952095808383234
3149,2015,4,16.45,11.7,67215601,26889,12.65,12.4,-0.023622047244094405
3149,2016,1,13.65,9.99,71505469,26518,12.4,11.25,-0.092741935483871
3149,2016,2,12.2,7.74,53788654,21340,11.2,11.6,0.03111111111111108
3149,2016,3,13.35,11.35,52876037,22235,11.65,11.45,-0.012931034482758652
3149,2016,4,25.45,13.5,77430953,39431,19.85,20.5,0.7903930131004367
3149,2017,1,25.3,19.3,69952433,37705,20.5,20.1,-0.01951219512195115
3149,2017,2,22.25,15.35,81406264,37592,20.4,20.15,0.002487562189054585
3149,2017,3,28.8,18.55,127526894,57517,20.15,22.7,0.1265508684863524
3149,2017,4,24.95,19.0,50085269,24457,23.35,19.3,-0.14977973568281933
3149,2018,1,20.0,14.5,18954192,10632,19.3,16.7,-0.1347150259067358
3149,2018,2,19.4,14.6,20209961,9892,16.9,15.55,-0.06886227544910171
3149,2018,3,15.7,11.1,33986218,10941,15.5,11.2,-0.279742765273312
3149,2018,4,12.6,8.23,34488157,14271,11.2,8.8,-0.21428571428571416
3149,2019,1,14.9,8.31,101845485,40320,8.84,12.65,0.43749999999999994
3149,2019,2,13.55,9.44,65475052,28567,12.8,12.15,-0.039525691699604744
3149,2019,3,13.05,10.1,26067151,11592,12.2,11.05,-0.09053497942386828
3149,2019,4,11.25,9.18,17298181,7728,11.05,9.33,-0.15565610859728513
3149,2020,1,9.55,4.46,22408646,8889,9.24,5.09,-0.4544480171489818
3149,2020,2,8.2,4.96,32839309,11397,5.22,7.23,0.42043222003929287
3149,2020,3,12.5,7.08,82373229,29201,7.28,10.6,0.46611341632088504
3149,2020,4,27.2,10.4,346421443,134398,10.5,26.85,1.5330188679245285
